province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url,directory_url
west_lancashire,craft_lodge,5154,Ashlar Lodge,,Blackpool,Third Friday September to May,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,1476,Blackpool Lodge,,Blackpool,Second Tuesday September to May,February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7692,Blackpool Lodge of Fellowship,,Blackpool,Second Friday September to April,April,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,5864,Blackpool Lodge of Integrity,,Blackpool,First Tuesday September to May,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6544,Blackpool Lodge of Tranquillity,,Blackpool,Fourth Monday September to May (Except December),October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,5303,Blackpool Temperance Lodge,,Blackpool,Third Tuesday October to November and February to May. Third Friday December. Third Saturday January,January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,3967,Brotherhood Lodge,,Blackpool,Second Thursday October to May,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,703,Clifton Lodge,,Blackpool,First Thursday September to June (Except January),December,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6727,Emblem Lodge,,Blackpool,First Friday October to June,February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4531,Fraternal Lodge,,Blackpool,Second Monday October to May,March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,3985,Great Marton Lodge,,Blackpool,First Wednesday October to May,February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6360,Mereside Lodge,,Blackpool,First Monday September to April. First Tuesday May,April,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7916,North Shore Lodge,,Blackpool,Second Wednesday October to May,May,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,3966,Peace and Unity Lodge,,Blackpool,Fourth Friday September to April,March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4120,Progress Lodge,,Blackpool,Fourth Tuesday September to April. Second Wednesday December,January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4122,Rectitude Lodge of Blackpool,,Blackpool,Third Wednesday September to May,April,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7563,Saturnian Lodge,,Blackpool,Third Saturday October to May,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,2825,St John’ s Lodge,,Blackpool,Fourth Wednesday September to May (Except December). Third Tuesday October,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4924,Symphony Lodge,,Blackpool,First Thursday September to May,March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,8470,Anderton Lodge,,Chorley and Leyland,Third Monday October to April,February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6849,Asshaw Lodge,,Chorley and Leyland,Second Thursday October to April,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,730,Astley and Ellesmere Lodge,,Chorley and Leyland,Second Monday September to April,January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,8532,Blainscough Lodge,,Chorley and Leyland,Last Wednesday September to April. Third Wednesday December,January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,2376,Carnarvon Lodge,,Chorley and Leyland,Second Monday October to May,December,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7258,Coronation Lodge of Westhoughton,,Chorley and Leyland,"First Monday October, December, February, April",April,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6018,Cuerden Lodge,,Chorley and Leyland,First Monday September to April (Except January). First Saturday October,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6984,De Bon Cuer Lodge,,Chorley and Leyland,Fourth Monday September to April (Except December),September,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7754,Eccleston Lodge,,Chorley and Leyland,Third Thursday September to April,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7192,Euxton Lodge,,Chorley and Leyland,First Wednesday September to May (Except January),October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7277,Farington Lodge,,Chorley and Leyland,Second Tuesday October to May,March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,8144,Lever Park Lodge,,Chorley and Leyland,First Tuesday September to May (Except January),May,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,986,Leyland Hesketh Lodge,,Chorley and Leyland,First Monday October to May. Third Saturday January,January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7391,Leyland St Andrew’s Lodge,,Chorley and Leyland,Fourth Tuesday September to April (Except December),September,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6237,Longton Lodge,,Chorley and Leyland,Fourth Wednesday September to April (Except December),January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7614,Old Huttonian Lodge,,Chorley and Leyland,"First Saturday September, October, November, March. Second Saturday April",September,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,2269,Peace Lodge,,Chorley and Leyland,Last Tuesday September to May (Except December). Third Wednesday October,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,9206,Phoenix Lodge of Installed Masters,,Chorley and Leyland,"Third Friday October, March, May",March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,9640,Red Rose of Lancashire Lodge,,Chorley and Leyland,Third Tuesday October. First Thursday March,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,8013,Rivington Lodge,,Chorley and Leyland,Second Monday October to April,April,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,2324,Rockhaven and Horwich Lodge,,Chorley and Leyland,Second Tuesday September to May,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7161,St George’s Lodge of Chorley,,Chorley and Leyland,"Third Tuesday October to May, 23 April or Saturday previous if 23 falls on a Sunday",April,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,8910,St James Lodge,,Chorley and Leyland,First Tuesday October to May (Except January),December,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,1032,Townley-Parker Lodge,,Chorley and Leyland,First Thursday September to May,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,2572,Tyldesley Lodge,,Chorley and Leyland,Third Tuesday September to May,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4215,Westhoughton Lodge,,Chorley and Leyland,Fourth Thursday September to April,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7782,Westhoughton Lodge of Amity,,Chorley and Leyland,First Wednesday October to May (Except January),October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,5209,White Hills Lodge,,Chorley and Leyland,Third Monday October to April (Except December),October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,1715,Arthur John Brogden Lodge,,Furness and S Lakeland,Second Friday September to June,December,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,1398,Baldwin Lodge,,Furness and S Lakeland,Second Wednesday September to June,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,3928,Barrow Lodge,,Furness and S Lakeland,Second Thursday September to June,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6828,Dalton-in-Furness Lodge,,Furness and S Lakeland,"Fourth Thursday August to November, February to June. Friday after fourth Thursday January",January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,1021,Hartington Lodge,,Furness and S Lakeland,Second Tuesday September to June. First Friday February,February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4354,Hawkshead Lodge,,Furness and S Lakeland,Third Thursday September to April,September,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,1225,Hindpool Lodge,,Furness and S Lakeland,Third Tuesday August to May,September,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,995,Lodge of Furness,,Furness and S Lakeland,First Tuesday September to June (Except January),December,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,9422,Lonsdale Lodge of Installed Masters,,Furness and S Lakeland,"First Monday September, November, March",March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4598,Newby Bridge Lodge,,Furness and S Lakeland,Second Tuesday September to May,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6099,Piel Castle Lodge,,Furness and S Lakeland,Fourth Monday September to May (Except December). First Friday June,June,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,5622,Semper Sursum Lodge,,Furness and S Lakeland,Third Wednesday September to May. Third Friday April,April,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,2525,Thurston Lodge,,Furness and S Lakeland,First Wednesday September to June (Except January),October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7872,Ulverston Lodge,,Furness and S Lakeland,Third Monday September to June (Except December),April,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,3699,Abercromby Lodge,,Gladstone,First Friday September to April (Except January),February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6819,Adelphi Lodge,,Gladstone,"Third Wednesday October, December, February, April",February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,9368,Athenaeum Lodge of Installed Masters,,Gladstone,"Fourth Wednesday September, March. First Wednesday December",September,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,3274,Cecil Lodge,,Gladstone,"29 day of month September to March (Except February). When 29 Falls on Saturday, Sunday or Public Holiday, the meeting shall be held on the next weekday following.",March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,2923,Centurions of Merseyside Coronation Lodge,,Gladstone,"Fourth Thursday September, November. Fourth Wednesday February, April",November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,786,Croxteth United Service Lodge,,Gladstone,First Friday October to March (Except January),October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,216,Harmonic Lodge,,Gladstone,Fourth Wednesday October to April (Except December),January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,680,Imperial Sefton Lodge,,Gladstone,Third Thursday October to March. Second Thursday December,February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4319,Liverpool Mercantile Lodge,,Gladstone,First Thursday October to March (Except January),December,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6418,Lodge of Grace,,Gladstone,Second Friday October to April (Except January),October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,155,Lodge of Perseverance,,Gladstone,"Third Friday February, April, October, December, Friday nearest 24 June",June,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,3620,St Nicholas Lodge,,Gladstone,Second Monday September to March (Except December). Third Monday October,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,32,St George’s Lodge of Harmony,,Gladstone,Third Monday October to March,January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4274,University Lodge of Liverpool,,Gladstone,Second Monday October to April (Except January),November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4951,Carnforth Lodge,,Lancaster,"Fourth Wednesday September to May, Third Wednesday December",March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,281,City of Lancaster Lodge,,Lancaster,Third Thursday October to April,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,1353,Duke of Lancaster Lodge,,Lancaster,Third Wednesday September to May,January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,8895,Great Eccleston Lodge,,Lancaster,Second Wednesday September to May,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4108,Heysham Lodge,,Lancaster,Third Friday September to May,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,5952,Lancaster Castle Lodge,,Lancaster,Fourth Thursday September to May. Third Friday December,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,8077,Longridge Lodge,,Lancaster,Third Wednesday September to April (Except December),March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4724,Lune Lodge,,Lancaster,"First Wednesday October, December, February, March, May",March,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,1561,Morecambe Lodge,,Lancaster,First Friday October to June,December,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,7879,Pilling Lodge,,Lancaster,Second Thursday September to May,May,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,9357,Plantagenet Lodge of Installed Masters,,Lancaster,"Third Monday October, February. Second Tuesday May",February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,1051,Poulton le Sands Lodge,,Lancaster,"Fourth Wednesday September to November, January to May. Third Wednesday December",February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6019,Runic Lodge,,Lancaster,Second Friday October to June,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,5791,Scorton Lodge,,Lancaster,First Tuesday September to May,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,6926,Silverdale Lodge,,Lancaster,First Tuesday September to June. Second Tuesday January,January,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,8348,St Michaels on Wyre Lodge,,Lancaster,Fourth Friday September to May. Second Friday December,April,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,5245,Torrisholme Lodge,,Lancaster,Third Tuesday October to May,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,5256,Vale Lodge,,Lancaster,Second Monday September to May,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,8411,Warton Lodge,,Lancaster,Second Wednesday September to May,October,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,2605,Wyreside Lodge,,Lancaster,Third Tuesday September to May,February,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
west_lancashire,craft_lodge,4512,Acacia Lodge,,Liverpool,Third Friday October to April,November,https://westlancsfreemasons.org.uk/about-us/our-lodges/,
