province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url,directory_url
middlesex,craft_lodge,8183,Handone Mount Lodge,,,,,https://onthesquare.co/lodge/handone-mount-lodge/,
middlesex,craft_lodge,8255,Kenelm Lodge,,,,,https://onthesquare.co/lodge/kenelm-lodge/,
middlesex,craft_lodge,8301,Round Table Lodge of Middlesex,,,,,https://onthesquare.co/lodge/round-table-lodge-of-middlesex/,
middlesex,craft_lodge,8314,Hundred of Gore Lodge,,,,,https://onthesquare.co/lodge/hundred-of-gore-lodge/,
middlesex,craft_lodge,8381,Bedfont Lodge,,,,,https://onthesquare.co/lodge/bedfont-lodge/,
middlesex,craft_lodge,8548,Lodge of Sincere Friendship,,,,,https://onthesquare.co/lodge/lodge-of-sincere-friendship/,
middlesex,craft_lodge,8611,Shepperton Lodge,,,,,https://onthesquare.co/lodge/shepperton-lodge/,
middlesex,craft_lodge,8668,Justice and Peace Lodge,,,,,https://onthesquare.co/lodge/justice-and-peace-lodge/,
middlesex,craft_lodge,8740,Malines Lodge,,,,,https://onthesquare.co/lodge/malines-lodge/,
middlesex,craft_lodge,8797,Artes et Scientiae Lodge,,,,,https://onthesquare.co/lodge/artes-et-scientiae-lodge/,
middlesex,craft_lodge,8822,Jubilee Lodge,,,,,https://onthesquare.co/lodge/jubilee-lodge/,
middlesex,craft_lodge,8836,Eastcote St Lawrence Lodge,,,,,https://onthesquare.co/lodge/eastcote-st-lawrence-lodge/,
middlesex,craft_lodge,8915,Raglan Lodge,,,,,https://onthesquare.co/lodge/raglan-lodge/,
middlesex,craft_lodge,8937,Harrow St Paul’s Lodge,,,,,https://onthesquare.co/lodge/harrow-st-pauls-lodge/,
middlesex,craft_lodge,9052,Pearl of Africa Lodge,,,,,https://onthesquare.co/lodge/pearl-of-africa-lodge/,
middlesex,craft_lodge,9097,Hestwood Lodge,,,,,https://onthesquare.co/lodge/hestwood-lodge/,
middlesex,craft_lodge,9120,Prince Michael of Kent Lodge,,,,,https://onthesquare.co/lodge/prince-michael-of-kent-lodge/,
middlesex,craft_lodge,9125,Ruislip St Martins Lodge,,,,,https://onthesquare.co/lodge/ruislip-st-martins-lodge/,
middlesex,craft_lodge,9190,Comet Lodge,,,,,https://onthesquare.co/lodge/comet-lodge/,
middlesex,craft_lodge,9240,Middlesex Masters (Southgate) Lodge,,,,,https://onthesquare.co/lodge/middlesex-masters-southgate-lodge/,
middlesex,craft_lodge,9284,Nkokonjeru Lodge,,,,,https://onthesquare.co/lodge/nkokonjeru-lodge/,
middlesex,craft_lodge,9292,Middlesex Masters (Uxbridge) Lodge,,,,,https://onthesquare.co/lodge/middlesex-masters-uxbridge-lodge/,
middlesex,craft_lodge,9388,Gordon Bourne Lodge,,,,,https://onthesquare.co/lodge/gordon-bourne-lodge/,
middlesex,craft_lodge,9541,Temple of Athene Lodge,,,,,https://onthesquare.co/lodge/temple-of-athene-lodge/,
middlesex,craft_lodge,9588,Scriveners’ Lodge,,,,,https://onthesquare.co/lodge/scriveners-lodge/,
middlesex,craft_lodge,9651,Hercies Lodge,,,,,https://onthesquare.co/lodge/hercies-lodge/,
middlesex,craft_lodge,9678,David Bonner Lodge,,,,,https://onthesquare.co/lodge/david-bonner-lodge/,
middlesex,craft_lodge,9787,Middlesex Masters Harrow Lodge,,,,,https://onthesquare.co/lodge/middlesex-masters-harrow-lodge/,
middlesex,craft_lodge,9940,Middlesex Armed Forces Lodge,,,,,https://onthesquare.co/lodge/middlesex-armed-forces-lodge/,
