province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url,directory_url,catalogue_url
sussex,craft_lodge,5547,Petworth Lodge,,Petworth,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5556,Thornton Lodge,,Rye,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5726,Three Counties Lodge,,East Grinstead,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5822,Arundel Lodge,,Littlehampton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,5906,Sussex Services Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6054,Lodge of St. George,,St Leonards,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6139,William de Warenne Lodge,,Uckfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6295,Bognor Regis Lodge,,Bognor Regis,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6296,Chanctonbury Lodge,,Pulborough,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6349,Regency Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6350,Heene Lodge of Peace and Concord,,Worthing,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6352,Lancing Lodge,,Worthing,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6487,Fidelity Lodge,,Uckfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6490,Rustington Lodge,,Littlehampton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6493,Rose of England Lodge,,St Leonards,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6620,Beachy Head Lodge,,Eastbourne,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6629,Naylor Lodge,,Battle,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6630,Royal Sovereign Light Lodge,,Bexhill,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6744,Lignum Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6745,Marina Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6811,Mount Caburn Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6866,Ordinges Lodge,,Worthing,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,6903,Preston Park Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7001,Meeching Lodge,,Peacehaven,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7057,Eastbourne Lodge,,Eastbourne,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7163,Crawley Lodge,,Crawley,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7461,Fiscian Lodge,,Worthing,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7496,Worth Lodge,,Crawley,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7547,Arun Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7588,Causeway Lodge,,Horsham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7642,Mid Sussex Lodge,,Haywards Heath,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7756,Owers Light Lodge,,Chichester,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7819,Carfax Lodge,,Horsham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7875,Old Steine Lodge,,Brighton,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7891,Lodge of the White Rock,,St Leonards,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7931,Ifield Lodge,,Crawley,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
sussex,craft_lodge,7995,Wayfarers Lodge,,Bognor Regis,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Sussex,,
