province_code,order,number,name,hall_postcode,hall_town,meets_text,installation_text,source_url,directory_url,catalogue_url
nottinghamshire,craft_lodge,7067,de Sutton Lodge,,Mansfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,7094,Mansfield Lodge,,Mansfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,7095,Musters Lodge,,West Bridgford,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,7443,Worksop Priory Lodge,,Worksop,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,7598,University of Nottingham Lodge,,Nottingham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,7714,Old Elizabethan Lodge,,Mansfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8002,Fairham Lodge,,Nottingham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8020,Ribblesdale Lodge,,West Bridgford,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8152,East Retford Lodge,,Retford,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8176,Ravenshead Lodge,,Mansfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8199,Clumber Lodge,,Mansfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8214,Edwalton Lodge,,West Bridgford,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8332,Newark Lodge,,Newark,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8372,Gateway Lodge,,Worksop,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8493,Saint Peter's Lodge,,Mansfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8510,Minster Lodge,,Southwell,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8569,Elliott Lodge,,Mansfield,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8604,Round Table Lodge of Nottinghamshire,,Nottingham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8750,Bramcote Lodge,,Chilwell,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8769,Charity Lodge of,,West Bridgford,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8903,Excalibur Lodge,,Nottingham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8929,Carolgate Lodge,,Retford,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8972,St. John's Lodge,,Newark,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,8998,North Notts. Rotary Lodge,,Worksop,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,9525,North Notts. Masters Lodge,,Worksop,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,9674,Walesby Forest Lodge,,Nottingham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,9706,The Stewart Hill Lodge,,Worksop,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
nottinghamshire,craft_lodge,9844,Robin Wilson Lodge of Research,,Nottingham,,,https://catalogue.wmlmt.org.uk/wiki/Provincial_Grand_Lodge_of_Nottinghamshire,,
